topic url,topic name,father topics,topic description
https://www.wikihow.com/Category:Learning-Piano,Learning Piano,"['root', 'Arts and Entertainment', 'Music', 'Music Studies']","Learn everything you want about Learning Piano with the wikiHow Learning Piano Category. Learn about topics such as How to Learn Keyboard Notes, How to Place Your Fingers Properly on Piano Keys, How to Play Middle C on the Piano, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Learning-to-Sing,Learning to Sing,"['root', 'Arts and Entertainment', 'Music', 'Music Studies']","Learn everything you want about Learning to Sing with the wikiHow Learning to Sing Category. Learn about topics such as How to Sing, How to Learn to Sing, How to Improve Your Singing Voice Without Taking Singing Lessons, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Reading-Music,Reading Music,"['root', 'Arts and Entertainment', 'Music', 'Music Techniques']","Learn everything you want about Reading Music with the wikiHow Reading Music Category. Learn about topics such as How to Read Guitar Tabs, How to Read Music, How to Read Guitar Music, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Cleaning-Musical-Instruments,Cleaning Musical Instruments,"['root', 'Arts and Entertainment', 'Music', 'Musical Instruments']","Learn everything you want about Cleaning Musical Instruments with the wikiHow Cleaning Musical Instruments Category. Learn about topics such as How to Clean a Harmonica, How to Clean a Recorder, How to Clean and Maintain Your Flute, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Making-Musical-Instruments,Making Musical Instruments,"['root', 'Arts and Entertainment', 'Music', 'Musical Instruments']","Learn everything you want about Making Musical Instruments with the wikiHow Making Musical Instruments Category. Learn about topics such as How to Make a Bamboo Flute, How to Build a Cajon, How to Make Drums for Kids, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Percussion,Percussion,"['root', 'Arts and Entertainment', 'Music', 'Musical Instruments']","Learn everything you want about Percussion with the wikiHow Percussion Category. Learn about topics such as How to Play the Kalimba, How to Play the Spoons, How to Clap Your Hands, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Piano,Piano,"['root', 'Arts and Entertainment', 'Music', 'Musical Instruments']","Learn everything you want about Piano with the wikiHow Piano Category. Learn about topics such as How to Dismantle a Piano, How to Remember Piano Notes, How to Read Piano Tabs, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:String-Instruments,String Instruments,"['root', 'Arts and Entertainment', 'Music', 'Musical Instruments']","Learn everything you want about String Instruments with the wikiHow String Instruments Category. Learn about topics such as How to Tune a Ukulele, How to Tune a Mandolin, How to Play the Jew's Harp, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Trumpet-and-Cornet,Trumpet and Cornet,"['root', 'Arts and Entertainment', 'Music', 'Musical Instruments']","Learn everything you want about Trumpet and Cornet with the wikiHow Trumpet and Cornet Category. Learn about topics such as How to Play the Trumpet, How to Play High Notes on the Trumpet, How to Develop Embouchure on Trumpet, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Woodwind-Instruments,Woodwind Instruments,"['root', 'Arts and Entertainment', 'Music', 'Musical Instruments']","Learn everything you want about Woodwind Instruments with the wikiHow Woodwind Instruments Category. Learn about topics such as How to Play the Recorder, How to Play Hot Cross Buns on the Recorder, How to Clean a Harmonica, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Larynx-(Voice-Box)-Health,Larynx (Voice Box) Health,"['root', 'Arts and Entertainment', 'Music', 'Singing']","Learn everything you want about Larynx (Voice Box) Health with the wikiHow Larynx (Voice Box) Health Category. Learn about topics such as How to Get Your Voice Back, How to Prevent Your Voice from Cracking, How to Lose Your Voice, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Learning-to-Sing,Learning to Sing,"['root', 'Arts and Entertainment', 'Music', 'Singing']","Learn everything you want about Learning to Sing with the wikiHow Learning to Sing Category. Learn about topics such as How to Sing, How to Learn to Sing, How to Improve Your Singing Voice Without Taking Singing Lessons, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Singing-Styles,Singing Styles,"['root', 'Arts and Entertainment', 'Music', 'Singing']","Learn everything you want about Singing Styles with the wikiHow Singing Styles Category. Learn about topics such as How to Do Harsh Death Metal Vocals, How to Harmonize, How to Scream Sing, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Singing-Technique,Singing Technique,"['root', 'Arts and Entertainment', 'Music', 'Singing']","Learn everything you want about Singing Technique with the wikiHow Singing Technique Category. Learn about topics such as How to Sing Using Your Diaphragm, How to Avoid Singing Through Your Nose, How to Belt, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Songwriting,Songwriting,"['root', 'Arts and Entertainment', 'Music', 'Songs']","Do you want to write song lyrics or compose a melody, but aren't sure how? wikiHow's Songwriting category has you covered! Whether you want to write a song as a gift or hope to publish your music, our step-by-step articles can get you started. Learn to write sheet music, record your song, copyright your music, and much more."
https://www.wikihow.com/Category:Amazon-Prime,Amazon Prime,"['root', 'Arts and Entertainment', 'Music', 'Streaming Music Services']","Learn everything you want about Amazon Prime with the wikiHow Amazon Prime Category. Learn about topics such as How to Rate Movies on Amazon Prime, How to Cancel an Amazon Prime Free Trial, How to Cancel Amazon Prime, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Apple-Music,Apple Music,"['root', 'Arts and Entertainment', 'Music', 'Streaming Music Services']","Learn everything you want about Apple Music with the wikiHow Apple Music Category. Learn about topics such as How to Find Loved Songs on Apple Music iPhone, How to Recover Your Playlist on Apple Music, How to Reset Apple Music, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Downloading-Music,Downloading Music,"['root', 'Arts and Entertainment', 'Music', 'Streaming Music Services']","Learn everything you want about Downloading Music with the wikiHow Downloading Music Category. Learn about topics such as How to Download Music to MP3 Players, How to Download Music from Spotify, How to Download Songs on Google Play Music on Android, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:ITunes,ITunes,"['root', 'Arts and Entertainment', 'Music', 'Streaming Music Services']","Learn everything you want about ITunes with the wikiHow ITunes Category. Learn about topics such as How to Cancel Subscriptions on iPhone, How to Check Your iTunes Balance, How to Transfer iTunes Credit, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:SoundCloud,SoundCloud,"['root', 'Arts and Entertainment', 'Music', 'Streaming Music Services']","Learn everything you want about SoundCloud with the wikiHow SoundCloud Category. Learn about topics such as How to Download Songs from SoundCloud, How to Repeat a Song on SoundCloud on Android, How to Delete a Repost on Soundcloud on iPhone or iPad, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Spotify,Spotify,"['root', 'Arts and Entertainment', 'Music', 'Streaming Music Services']","Learn everything you want about Spotify with the wikiHow Spotify Category. Learn about topics such as How to See Your Listening Time on Spotify, How to Share Liked Songs on Spotify, How to Download Music from Spotify, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Acting-Careers,Acting Careers,"['root', 'Arts and Entertainment', 'Performing Arts', 'Acting']","Learn everything you want about Acting Careers with the wikiHow Acting Careers Category. Learn about topics such as How to Become an Actor, How to Make It in Hollywood, How to Become an Actress With No Experience, and more with our helpful step-by-step instructions with photos and videos."
